Kinase_UniprotID,name,pathways,Database
P99999,CYCS,TNF|RTK,SignaLink
P13693,TPT1,TNF|RTK,SignaLink
P50750,CDK9,TNF|RTK,SignaLink
Q9NYV4,CDK12,TNF|RTK,SignaLink
P53999,SUB1,TNF|RTK,SignaLink
Q9UK58,CCNL1,TNF|RTK,SignaLink
Q16821,PPP1R3A,TNF|RTK,SignaLink
Q16821,PPP1R3A,TGF,SignaLink
Q13263,TRIM28,TGF,SignaLink
Q9Y5B9,SUPT16H,TGF,SignaLink
Q14155,ARHGEF7,WNT/Wingless|RTK|TLR|JAK/STAT,SignaLink
P14373,TRIM27,IIP,SignaLink
Q00597,FANCC,IIP,SignaLink
Q14155,ARHGEF7,TCR,SignaLink
P29590,PML,TGF|JAK/STAT,SignaLink
Q99706,KIR2DL4,JAK/STAT,SignaLink
P43629,KIR3DL1,RTK,SignaLink
P01019,AGT,RTK|TLR|JAK/STAT,SignaLink
Q9Y6W8,ICOS,RTK,SignaLink
Q14164,IKBKE,TLR,SignaLink
P14373,TRIM27,TLR,SignaLink
Q92734,TFG,TLR,SignaLink
Q9Y6W8,ICOS,TLR,SignaLink
Q8TEL6,TRPC4AP,JAK/STAT,SignaLink
P06401,PGR,NHR,SignaLink
O75909,CCNK,NHR,SignaLink
Q9BWT7,CARD10,NHR,SignaLink
Q15910,EZH2,TLR,SignaLink
P08047,SP1,TLR,SignaLink
Q99958,FOXC2,JAK/STAT|RTK|TGF|TLR|IIP,SignaLink
P78347,GTF2I,JAK/STAT|RTK|TGF|TLR|IIP,SignaLink
O14512,SOCS7,JAK/STAT,SignaLink
Q96EY1,DNAJA3,RTK,SignaLink
Q9NY61,AATF,BCR|TLR|TCR,SignaLink
Q13424,SNTA1,BCR|TLR|TCR,SignaLink
Q9UK17,KCND3,IIP,SignaLink
Q8N608,DPP10,BCR|RTK|TGF|WNT/Wingless|TCR|TNF|IIP|TLR|JAK/STAT,SignaLink
P48547,KCNC1,BCR|RTK|TGF|WNT/Wingless|TCR|TNF|IIP|TLR|JAK/STAT,SignaLink
Q9NPI1,BRD7,TNF|RTK|IIP,SignaLink
Q14721,KCNB1,TNF|RTK|IIP,SignaLink
Q9UK17,KCND3,RTK|IIP,SignaLink
P07196,NEFL,WNT/Wingless|RTK,SignaLink
Q9UK17,KCND3,WNT/Wingless|RTK,SignaLink
Q13085,ACACA,IIP,SignaLink
O00590,ACKR2,BCR|RTK|TLR|TCR,SignaLink
P19876,CXCL3,IIP,SignaLink
P80162,CXCL6,IIP,SignaLink
Q9NQ38,SPINK5,TLR,SignaLink
O00590,ACKR2,TLR,SignaLink
Q93009,USP7,NHR,SignaLink
P10914,IRF1,NHR,SignaLink
Q9NQ38,SPINK5,IIP,SignaLink
Q9BVN2,RUSC1,IIP,SignaLink
Q9NQ38,SPINK5,WNT/Wingless|Notch,SignaLink
Q16600,ZNF239,TLR,SignaLink
P05067,APP,RTK,SignaLink
P09958,FURIN,RTK,SignaLink
Q9H3M7,TXNIP,RTK,SignaLink
P10599,TXN,RTK,SignaLink
Q01196,RUNX1,BCR|TLR|TCR,SignaLink
P0CG48,UBC,BCR|TLR|TCR,SignaLink
P62258,YWHAE,BCR|TLR|TCR,SignaLink
P17931,LGALS3,BCR|TLR|TCR,SignaLink
P09382,LGALS1,BCR|TLR|TCR,SignaLink
P0CL80,GAGE12F,BCR|TLR|TCR,SignaLink
Q9Y5Q3,MAFB,BCR|TLR|TCR,SignaLink
P36406,TRIM23,BCR|TLR|TCR,SignaLink
P18146,EGR1,BCR|TLR|TCR,SignaLink
Q9H0F6,SHARPIN,IIP,SignaLink
Q9BYM8,RBCK1,IIP,SignaLink
P04083,ANXA1,IIP,SignaLink
P08311,CTSG,IIP,SignaLink
P08246,ELANE,IIP,SignaLink
Q15744,CEBPE,IIP,SignaLink
Q16627,CCL14,IIP,SignaLink
O14879,IFIT3,IIP,SignaLink
Q06546,GABPA,IIP,SignaLink
P24071,FCAR,IIP,SignaLink
Q9UKR5,ERG28,IIP,SignaLink
Q14194,CRMP1,TCR|IIP,SignaLink
P55774,CCL18,TCR|IIP,SignaLink
Q13432,UNC119,TCR|IIP,SignaLink
Q9BZ71,PITPNM3,TCR|IIP,SignaLink
P07339,CTSD,IIP,SignaLink
P13236,CCL4,TLR,SignaLink
P09629,HOXB7,TLR,SignaLink
P17098,ZNF8,TNF|RTK|TCR|IIP,SignaLink
Q8NHW4,CCL4L1,TLR,SignaLink
P09958,FURIN,TLR,SignaLink
Q9H239,MMP28,TLR,SignaLink
O15182,CETN3,TLR,SignaLink
P21579,SYT1,TLR,SignaLink
Q96FN4,CPNE2,TLR,SignaLink
P37235,HPCAL1,TLR,SignaLink
Q02045,MYL5,TLR,SignaLink
Q9BSA4,TTYH2,TLR,SignaLink
P05937,CALB1,TLR,SignaLink
P13693,TPT1,TLR,SignaLink
Q9UIV1,CNOT7,TLR,SignaLink
P33993,MCM7,TLR,SignaLink
P07305,H1-0,TLR,SignaLink
Q9NPF8,ADAP2,TLR,SignaLink
Q9P0N9,TBC1D7,TLR,SignaLink
Q9UHD8,SEPTIN9,TLR,SignaLink
P63211,GNGT1,IIP,SignaLink
P24941,CDK2,RTK|TCR,SignaLink
O00506,STK25,TCR|IIP,SignaLink
P54764,EPHA4,RTK,SignaLink
Q9P1W9,PIM2,RTK,SignaLink
P42680,TEC,Notch,SignaLink
Q9UBS0,RPS6KB2,RTK,SignaLink
O94806,PRKD3,RTK,SignaLink
P32298,GRK4,TCR|IIP,SignaLink
Q9UM73,ALK,RTK,SignaLink
P07949,RET,RTK,SignaLink
Q96SB4,SRPK1,WNT/Wingless|RTK|TGF,SignaLink
P35558,PCK1,WNT/Wingless|RTK|TGF,SignaLink
P08922,ROS1,RTK,SignaLink
P53355,DAPK1,RTK,SignaLink
Q9NWM3,CUEDC1,RTK,SignaLink
P61964,WDR5,RTK,SignaLink
P25788,PSMA3,RTK,SignaLink
Q9UBF6,RNF7,RTK,SignaLink
Q66PJ3,ARL6IP4,RTK,SignaLink
Q8WZA0,LZIC,RTK,SignaLink
Q13371,PDCL,RTK,SignaLink
O60711,LPXN,RTK,SignaLink
Q99471,PFDN5,RTK,SignaLink
Q9BV86,NTMT1,RTK,SignaLink
O95257,GADD45G,RTK,SignaLink
Q8TAE8,GADD45GIP1,RTK,SignaLink
Q9Y383,LUC7L2,RTK,SignaLink
Q9BWX1,PHF7,RTK,SignaLink
Q96NL6,SCLT1,RTK,SignaLink
Q96NT1,NAP1L5,RTK,SignaLink
P07741,APRT,RTK,SignaLink
Q8WV44,TRIM41,RTK,SignaLink
P05787,KRT8,RTK,SignaLink
Q0VDD7,BRME1,RTK,SignaLink
Q96P71,NECAB3,RTK,SignaLink
Q7L590,MCM10,RTK,SignaLink
Q9H6T3,RPAP3,RTK,SignaLink
P42696,RBM34,RTK,SignaLink
Q9NX24,NHP2,RTK,SignaLink
P47813,EIF1AX,RTK,SignaLink
Q9UMR2,DDX19B,RTK,SignaLink
P62945,RPL41,RTK,SignaLink
P25398,RPS12,RTK,SignaLink
O14893,GEMIN2,RTK,SignaLink
Q8N8B7,TCEANC,RTK,SignaLink
Q8TDR4,TCP10L,RTK,SignaLink
Q9NUJ3,TCP11L1,RTK,SignaLink
Q96F24,NRBF2,RTK,SignaLink
Q9NZU5,LMCD1,RTK,SignaLink
Q6P582,MZT2A,RTK,SignaLink
O75937,DNAJC8,JAK/STAT,SignaLink
Q9BZ67,FRMD8,JAK/STAT,SignaLink
Q9NSK7,C19ORF12,JAK/STAT,SignaLink
Q96EY4,TMA16,JAK/STAT,SignaLink
P02008,HBZ,JAK/STAT,SignaLink
Q8WWU5,TCP11,JAK/STAT,SignaLink
Q15836,VAMP3,JAK/STAT,SignaLink
Q9NWB6,ARGLU1,JAK/STAT,SignaLink
O15488,GYG2,JAK/STAT,SignaLink
Q86V59,PNMA8A,JAK/STAT,SignaLink
P05162,LGALS2,JAK/STAT,SignaLink
Q6DCA0,AMMECR1L,JAK/STAT,SignaLink
A1E959,ODAM,JAK/STAT,SignaLink
Q9NW61,PLEKHJ1,JAK/STAT,SignaLink
Q5T686,AVPI1,JAK/STAT,SignaLink
Q9HC62,SENP2,JAK/STAT,SignaLink
Q7Z6K4,NRARP,JAK/STAT,SignaLink
A0MZ66,SHTN1,JAK/STAT,SignaLink
P10523,SAG,JAK/STAT,SignaLink
P56211,ARPP19,IIP,SignaLink
P10147,CCL3,TLR,SignaLink
Q9Y6G9,DYNC1LI1,IIP,SignaLink
Q14142,TRIM14,IIP,SignaLink
P55774,CCL18,IIP,SignaLink
P05783,KRT18,IIP,SignaLink
Q14161,GIT2,IIP,SignaLink
Q9HBL8,NMRAL1,IIP,SignaLink
Q15022,SUZ12,IIP,SignaLink
Q15022,SUZ12,TLR,SignaLink
O75530,EED,TLR,SignaLink
Q99496,RNF2,TLR,SignaLink
Q9C030,TRIM6,WNT/Wingless,SignaLink
P25090,FPR2,WNT/Wingless,SignaLink
O15467,CCL16,IIP,SignaLink
P18089,ADRA2B,RTK,SignaLink
Q16658,FSCN1,RTK,SignaLink
P68133,ACTA1,RTK,SignaLink
Q9BYG5,PARD6B,RTK,SignaLink
Q6P1M3,LLGL2,RTK,SignaLink
Q15334,LLGL1,RTK,SignaLink
P21757,MSR1,TLR,SignaLink
Q92731,ESR2,NHR,SignaLink
Q9UH73,EBF1,TCR,SignaLink
P21810,BGN,TLR,SignaLink
P09429,HMGB1,TLR,SignaLink
Q13472,TOP3A,TCR,SignaLink
Q16658,FSCN1,TCR,SignaLink
Q16739,UGCG,TCR,SignaLink
Q9BTC0,DIDO1,TCR,SignaLink
P50591,TNFSF10,TCR,SignaLink
Q9UIQ6,LNPEP,TCR,SignaLink
Q9BZS1,FOXP3,TCR,SignaLink
Q9Y5X1,SNX9,RTK,SignaLink
Q76I76,SSH2,RTK,SignaLink
Q9UPU9,SAMD4A,RTK,SignaLink
Q11201,ST3GAL1,RTK,SignaLink
P34995,PTGER1,RTK,SignaLink
O75061,DNAJC6,RTK,SignaLink
Q00005,PPP2R2B,RTK,SignaLink
Q92597,NDRG1,RTK,SignaLink
Q96MN2,NLRP4,RTK,SignaLink
Q86WV1,SKAP1,IIP,SignaLink
P01024,C3,IIP,SignaLink
Q99607,ELF4,BCR|TGF|TCR|Notch|TLR|IIP,SignaLink
Q99607,ELF4,TLR,SignaLink
Q8N104,DEFB106A,TLR,SignaLink
Q02447,SP3,IIP,SignaLink
Q02447,SP3,BCR|TLR,SignaLink
Q8NF50,DOCK8,BCR|TLR,SignaLink
P35520,CBS,BCR|TLR,SignaLink
Q92908,GATA6,BCR|TLR,SignaLink
P15976,GATA1,BCR|TLR,SignaLink
O00501,CLDN5,BCR|TLR,SignaLink
Q01094,E2F1,BCR|TLR,SignaLink
P55317,FOXA1,NHR|TGF,SignaLink
O14497,ARID1A,NHR|TGF,SignaLink
Q01362,MS4A2,NHR|TGF,SignaLink
P11473,VDR,NHR,SignaLink
P0C0L4,C4A,NHR,SignaLink
P81534,DEFB103A,RTK|IIP,SignaLink
O15263,DEFB4A,BCR|TLR,SignaLink
Q13107,USP4,TGF,SignaLink
Q92503,SEC14L1,IIP,SignaLink
O94885,SASH1,IIP,SignaLink
Q99572,P2RX7,IIP,SignaLink
Q96RD7,PANX1,IIP,SignaLink
Q96FW1,OTUB1,JAK/STAT|IIP,SignaLink
Q9NWT6,HIF1AN,JAK/STAT|IIP,SignaLink
O95271,TNKS,JAK/STAT|IIP,SignaLink
Q9GZT9,EGLN1,JAK/STAT|IIP,SignaLink
Q9H6Z9,EGLN3,JAK/STAT|IIP,SignaLink
Q14318,FKBP8,JAK/STAT|IIP,SignaLink
Q96KS0,EGLN2,JAK/STAT|IIP,SignaLink
Q16666,IFI16,RTK|TCR|IIP,SignaLink
P16234,PDGFRA,RTK,SignaLink
P12956,XRCC6,TNF|RTK|TCR|IIP,SignaLink
O15379,HDAC3,IIP,SignaLink
P78527,PRKDC,IIP,SignaLink
O95863,SNAI1,BCR|TLR,SignaLink
P24001,IL32,RTK,SignaLink
Q9UK99,FBXO3,RTK,SignaLink
P48436,SOX9,RTK,SignaLink
P24158,PRTN3,RTK,SignaLink
P10242,MYB,TNF|WNT/Wingless|RTK|TGF,SignaLink
P10242,MYB,BCR|RTK,SignaLink
P23769,GATA2,BCR|RTK,SignaLink
P15976,GATA1,BCR|RTK,SignaLink
P50750,CDK9,WNT/Wingless,SignaLink
P50750,CDK9,NHR,SignaLink
P50750,CDK9,TLR,SignaLink
P10914,IRF1,TLR,SignaLink
P20226,TBP,JAK/STAT,SignaLink
Q8IUD6,RNF135,JAK/STAT,SignaLink
P10070,GLI2,TLR,SignaLink
Q9BR61,ACBD6,TLR,SignaLink
P55198,MLLT6,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
Q9Y5S9,RBM8A,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
O43657,TSPAN6,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
Q9BZS1,FOXP3,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P36402,TCF7,IIP,SignaLink
P61218,POLR2F,JAK/STAT,SignaLink
P24158,PRTN3,JAK/STAT,SignaLink
Q8WXI8,CLEC4D,JAK/STAT,SignaLink
Q01638,IL1RL1,JAK/STAT,SignaLink
P47992,XCL1,IIP,SignaLink
P78423,CX3CL1,IIP,SignaLink
P06702,S100A9,BCR|TLR,SignaLink
P26447,S100A4,BCR|TLR,SignaLink
Q15109,AGER,BCR|TLR,SignaLink
P14859,POU2F1,TGF|JAK/STAT,SignaLink
P14859,POU2F1,JAK/STAT|NHR|TCR|IIP,SignaLink
P20749,BCL3,NHR|TGF|JAK/STAT,SignaLink
Q9NR31,SAR1A,WNT/Wingless|TGF,SignaLink
O94925,GLS,TGF,SignaLink
O60486,PLXNC1,RTK|TLR|TCR,SignaLink
O43150,ASAP2,RTK|TLR|TCR,SignaLink
P15408,FOSL2,RTK|TLR|TCR,SignaLink
Q13951,CBFB,RTK|TLR|TCR,SignaLink
Q8TB24,RIN3,RTK,SignaLink
Q9UPX8,SHANK2,RTK,SignaLink
P20810,CAST,RTK,SignaLink
Q9ULH1,ASAP1,RTK,SignaLink
Q07890,SOS2,TCR|IIP,SignaLink
Q9H1R2,DUSP15,TCR|IIP,SignaLink
Q92988,DLX4,TCR|IIP,SignaLink
Q9BWF2,TRAIP,TCR|IIP,SignaLink
Q15036,SNX17,TCR|IIP,SignaLink
Q13087,PDIA2,TCR|IIP,SignaLink
Q9UHI7,SLC23A1,TCR|IIP,SignaLink
O15085,ARHGEF11,TCR|IIP,SignaLink
P26373,RPL13,TCR|IIP,SignaLink
O43909,EXTL3,TCR|IIP,SignaLink
P21817,RYR1,TCR|IIP,SignaLink
P10912,GHR,NHR|JAK/STAT,SignaLink
P10301,RRAS,RTK,SignaLink
O43281,EFS,RTK,SignaLink
Q14008,CKAP5,JAK/STAT|IIP,SignaLink
P49802,RGS7,JAK/STAT|IIP,SignaLink
P47928,ID4,RTK|JAK/STAT,SignaLink
P26951,IL3RA,JAK/STAT,SignaLink
Q9H5I1,SUV39H2,RTK,SignaLink
O95487,SEC24B,RTK,SignaLink
Q05996,ZP2,RTK,SignaLink
P31994,FCGR2B,RTK,SignaLink
O75167,PHACTR2,RTK,SignaLink
Q7Z408,CSMD2,RTK,SignaLink
P01008,SERPINC1,RTK,SignaLink
O15360,FANCA,RTK,SignaLink
O43493,TGOLN2,RTK,SignaLink
Q13111,CHAF1A,RTK,SignaLink
P27816,MAP4,RTK,SignaLink
O43918,AIRE,RTK,SignaLink
Q9BXT4,TDRD1,RTK,SignaLink
P51816,AFF2,RTK,SignaLink
P49916,LIG3,RTK,SignaLink
Q8WX92,NELFB,RTK,SignaLink
Q9UNH6,SNX7,RTK,SignaLink
P15918,RAG1,RTK,SignaLink
Q96EV8,DTNBP1,RTK,SignaLink
P11678,EPX,RTK,SignaLink
Q14315,FLNC,RTK,SignaLink
Q9NQ76,MEPE,RTK,SignaLink
O14490,DLGAP1,RTK,SignaLink
Q96T58,SPEN,RTK,SignaLink
O75335,PPFIA4,RTK,SignaLink
Q9H2P0,ADNP,RTK,SignaLink
O00254,F2RL2,RTK,SignaLink
O95886,DLGAP3,RTK,SignaLink
Q32MZ4,LRRFIP1,TNF|RTK|TLR|IIP,SignaLink
Q9UBK9,UXT,TNF|RTK|TLR|IIP,SignaLink
Q9H0J9,PARP12,TNF|RTK|TLR|IIP,SignaLink
Q96J88,EPSTI1,TNF|RTK|TLR|IIP,SignaLink
Q15022,SUZ12,TNF|RTK|TLR|IIP,SignaLink
Q9UGL1,KDM5B,TNF|RTK|TLR|IIP,SignaLink
Q15910,EZH2,TNF|RTK|TLR|IIP,SignaLink
P20719,HOXA5,TNF|RTK|TLR|IIP,SignaLink
Q01538,MYT1,TNF|RTK|TLR|IIP,SignaLink
P10826,RARB,NHR,SignaLink
Q01538,MYT1,NHR,SignaLink
Q01628,IFITM3,NHR,SignaLink
Q16666,IFI16,IIP,SignaLink
Q53H47,SETMAR,IIP,SignaLink
Q16643,DBN1,IIP,SignaLink
P56705,WNT4,WNT/Wingless,SignaLink
Q9Y5L2,HILPDA,WNT/Wingless,SignaLink
P12319,FCER1A,WNT/Wingless|RTK|HH|TCR|IIP,SignaLink
Q01362,MS4A2,WNT/Wingless|RTK|HH|TCR|IIP,SignaLink
Q13422,IKZF1,WNT/Wingless|RTK|HH|TCR|IIP,SignaLink
P35579,MYH9,TLR,SignaLink
P09914,IFIT1,TCR,SignaLink
P20591,MX1,TCR,SignaLink
Q16881,TXNRD1,IIP,SignaLink
P26038,MSN,IIP,SignaLink
P36952,SERPINB5,IIP,SignaLink
P26599,PTBP1,IIP,SignaLink
Q9NRG9,AAAS,IIP,SignaLink
P10809,HSPD1,IIP,SignaLink
Q9UG63,ABCF2,IIP,SignaLink
P53396,ACLY,IIP,SignaLink
P68133,ACTA1,IIP,SignaLink
P12814,ACTN1,IIP,SignaLink
O43707,ACTN4,IIP,SignaLink
P04075,ALDOA,IIP,SignaLink
Q09666,AHNAK,IIP,SignaLink
P07355,ANXA2,IIP,SignaLink
P12429,ANXA3,IIP,SignaLink
Q14865,ARID5B,RTK,SignaLink
O75643,SNRNP200,RTK,SignaLink
P31939,ATIC,RTK,SignaLink
P25705,ATP5F1A,RTK,SignaLink
Q99700,ATXN2,RTK,SignaLink
P06576,ATP5F1B,RTK,SignaLink
Q05682,CALD1,RTK,SignaLink
O00257,CBX4,RTK,SignaLink
Q9UK58,CCNL1,RTK,SignaLink
P23528,CFL1,RTK,SignaLink
Q6P1X5,TAF2,RTK,SignaLink
Q969X6,UTP4,RTK,SignaLink
O00299,CLIC1,RTK,SignaLink
O14646,CHD1,RTK,SignaLink
P49759,CLK1,RTK,SignaLink
Q92466,DDB2,RTK,SignaLink
Q86XP3,DDX42,RTK,SignaLink
Q9NX05,FAM120C,RTK,SignaLink
Q92841,DDX17,RTK,SignaLink
P25685,DNAJB1,RTK,SignaLink
Q00610,CLTC,HH,SignaLink
Q05639,EEF1A2,HH,SignaLink
P26641,EEF1G,WNT/Wingless,SignaLink
P13639,EEF2,WNT/Wingless,SignaLink
Q04637,EIF4G1,WNT/Wingless,SignaLink
P06733,ENO1,WNT/Wingless,SignaLink
P49327,FASN,WNT/Wingless,SignaLink
O95363,FARS2,WNT/Wingless,SignaLink
Q96QC0,PPP1R10,WNT/Wingless,SignaLink
Q96I24,FUBP3,WNT/Wingless,SignaLink
Q9NZM1,MYOF,WNT/Wingless,SignaLink
Q13283,G3BP1,RTK|JAK/STAT,SignaLink
Q14697,GANAB,RTK|JAK/STAT,SignaLink
P12956,XRCC6,RTK|JAK/STAT,SignaLink
P32455,GBP1,RTK|JAK/STAT,SignaLink
P50395,GDI2,RTK|JAK/STAT,SignaLink
P06744,GPI,RTK|JAK/STAT,SignaLink
P09211,GSTP1,RTK|JAK/STAT,SignaLink
P22626,HNRNPA2B1,RTK|JAK/STAT,SignaLink
Q9UII4,HERC5,RTK|JAK/STAT,SignaLink
P00390,GSR,RTK|JAK/STAT,SignaLink
P61978,HNRNPK,RTK|JAK/STAT,SignaLink
P14866,HNRNPL,RTK|JAK/STAT,SignaLink
Q00839,HNRNPU,RTK|JAK/STAT,SignaLink
Q13325,IFIT5,IIP,SignaLink
P46940,IQGAP1,IIP,SignaLink
P28838,LAP3,IIP,SignaLink
P00338,LDHA,IIP,SignaLink
Q8WU90,ZC3H15,IIP,SignaLink
Q99538,LGMN,IIP,SignaLink
Q12907,LMAN2,IIP,SignaLink
P02545,LMNA,IIP,SignaLink
P35579,MYH9,IIP,SignaLink
P27816,MAP4,IIP,SignaLink
Q9NPC7,MYNN,IIP,SignaLink
Q14938,NFIX,IIP,SignaLink
Q8NFH3,NUP43,IIP,SignaLink
Q02218,OGDH,IIP,SignaLink
P43034,PAFAH1B1,IIP,SignaLink
Q8NC51,SERBP1,IIP,SignaLink
P07737,PFN1,IIP,SignaLink
P52209,PGD,IIP,SignaLink
P00558,PGK1,IIP,SignaLink
O43175,PHGDH,IIP,SignaLink
Q15149,PLEC,IIP,SignaLink
P14618,PKM,IIP,SignaLink
Q02809,PLOD1,IIP,SignaLink
O60568,PLOD3,IIP,SignaLink
Q14651,PLS1,IIP,SignaLink
P13797,PLS3,IIP,SignaLink
O14818,PSMA7,RTK|JAK/STAT,SignaLink
O14734,ACOT8,RTK|JAK/STAT,SignaLink
Q9BRP8,PYM1,RTK|JAK/STAT,SignaLink
P62826,RAN,RTK|JAK/STAT,SignaLink
Q09028,RBBP4,RTK|JAK/STAT,SignaLink
Q8TC12,RDH11,RTK|JAK/STAT,SignaLink
P83731,RPL24,RTK|JAK/STAT,SignaLink
P62979,RPS27A,RTK|JAK/STAT,SignaLink
P46776,RPL27A,RTK|JAK/STAT,SignaLink
Q9P0U3,SENP1,RTK|JAK/STAT,SignaLink
Q15428,SF3A2,RTK|JAK/STAT,SignaLink
Q15427,SF3B4,RTK|JAK/STAT,SignaLink
Q96ST3,SIN3A,RTK|JAK/STAT,SignaLink
Q9NZZ3,CHMP5,RTK|TGF,SignaLink
Q01995,TAGLN,RTK|TGF,SignaLink
P29401,TKT,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P26639,TARS1,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
Q9NYL9,TMOD3,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P11388,TOP2A,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
Q14157,UBAP2L,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P41226,UBA7,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
O14933,UBE2L6,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P55072,VCP,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P15311,EZR,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P08670,VIM,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P23381,WARS1,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
O75083,WDR1,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
Q9C0J8,WDR33,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P13010,XRCC5,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
Q96MU7,YTHDC1,RTK,SignaLink
Q7Z2W4,ZC3HAV1,RTK,SignaLink
Q9Y2X9,ZNF281,RTK,SignaLink
Q9NYL9,TMOD3,RTK,SignaLink
Q99435,NELL2,RTK|TLR,SignaLink
P62079,TSPAN5,RTK|TLR,SignaLink
Q9NYL9,TMOD3,RTK|TLR,SignaLink
P50591,TNFSF10,NHR|RTK|JAK/STAT,SignaLink
P04155,TFF1,JAK/STAT,SignaLink
P04155,TFF1,RTK|TLR,SignaLink
Q99929,ASCL2,TLR|JAK/STAT,SignaLink
Q96RD6,PANX2,TLR,SignaLink
P45877,PPIC,TLR,SignaLink
P17081,RHOQ,TLR,SignaLink
Q99741,CDC6,TLR,SignaLink
P40197,GP5,TLR,SignaLink
Q13156,RPA4,IIP,SignaLink
O96015,DNAL4,IIP,SignaLink
P59666,DEFA3,IIP,SignaLink
Q9Y615,ACTL7A,IIP,SignaLink
Q9Y5Z0,BACE2,IIP,SignaLink
P07195,LDHB,IIP,SignaLink
P33527,ABCC1,IIP,SignaLink
Q8TDI0,CHD5,IIP,SignaLink
P32856,STX2,IIP,SignaLink
Q07654,TFF3,IIP,SignaLink
P21731,TBXA2R,IIP,SignaLink
Q9Y5Y9,SCN10A,IIP,SignaLink
P51449,RORC,IIP,SignaLink
Q99603,TRGV9,IIP,SignaLink
Q07021,C1QBP,IIP,SignaLink
P01876,IGHA1,IIP,SignaLink
P41182,BCL6,IIP,SignaLink
Q9Y6J0,CABIN1,IIP,SignaLink
P49961,ENTPD1,IIP,SignaLink
Q9UKV8,AGO2,TLR,SignaLink
Q9NYA1,SPHK1,TLR|JAK/STAT,SignaLink
P18054,ALOX12,JAK/STAT|IIP,SignaLink
P05109,S100A8,JAK/STAT|IIP,SignaLink
P10914,IRF1,JAK/STAT|IIP,SignaLink
P02533,KRT14,JAK/STAT|IIP,SignaLink
Q92878,RAD50,JAK/STAT,SignaLink
P60033,CD81,RTK,SignaLink
P02766,TTR,RTK,SignaLink
P11215,ITGAM,RTK,SignaLink
P08637,FCGR3A,RTK,SignaLink
P16671,CD36,RTK,SignaLink
P08174,CD55,RTK,SignaLink
P12314,FCGR1A,RTK,SignaLink
P12318,FCGR2A,RTK,SignaLink
P23396,RPS3,TLR,SignaLink
P10809,HSPD1,TLR,SignaLink
Q15025,TNIP1,JAK/STAT|NHR|TCR|IIP,SignaLink
O14730,RIOK3,JAK/STAT|NHR|TCR|IIP,SignaLink
Q96PM5,RCHY1,JAK/STAT|NHR|TCR|IIP,SignaLink
P22736,NR4A1,NHR|RTK,SignaLink
Q14749,GNMT,NHR|RTK,SignaLink
P52292,KPNA2,NHR|RTK,SignaLink
P10599,TXN,JAK/STAT|NHR|TCR|IIP,SignaLink
Q06520,SULT2A1,BCR|TLR,SignaLink
Q13162,PRDX4,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
A9UHW6,MIF4GD,JAK/STAT|NHR|TCR|IIP,SignaLink
Q96T51,RUFY1,RTK,SignaLink
Q96PM5,RCHY1,RTK,SignaLink
Q16520,BATF,RTK,SignaLink
Q13422,IKZF1,RTK,SignaLink
O75444,MAF,JAK/STAT,SignaLink
O75626,PRDM1,BCR|TCR,SignaLink
Q13761,RUNX3,NHR|TGF|JAK/STAT,SignaLink
Q9HB29,IL1RL2,NHR|TGF|JAK/STAT,SignaLink
Q01638,IL1RL1,RTK|JAK/STAT,SignaLink
Q13478,IL18R1,RTK|JAK/STAT,SignaLink
O95256,IL18RAP,RTK|JAK/STAT,SignaLink
P46094,XCR1,IIP,SignaLink
O00574,CXCR6,IIP,SignaLink
P51686,CCR9,IIP,SignaLink
O00421,CCRL2,IIP,SignaLink
Q9BPY8,HOPX,IIP,SignaLink
Q16520,BATF,IIP,SignaLink
Q13422,IKZF1,JAK/STAT,SignaLink
Q01196,RUNX1,JAK/STAT,SignaLink
Q01638,IL1RL1,NHR|TGF|JAK/STAT,SignaLink
Q13478,IL18R1,NHR|TGF|JAK/STAT,SignaLink
O95256,IL18RAP,NHR|TGF|JAK/STAT,SignaLink
O00421,CCRL2,TCR|IIP,SignaLink
P56545,CTBP2,TCR|IIP,SignaLink
P19235,EPOR,JAK/STAT,SignaLink
P16471,PRLR,NHR|JAK/STAT,SignaLink
Q96FS4,SIPA1,NHR|JAK/STAT,SignaLink
Q00839,HNRNPU,NHR|JAK/STAT,SignaLink
P08621,SNRNP70,NHR|JAK/STAT,SignaLink
